Location,Latitude,Longitude,AircraftId,Date,Origin,Destination,DepartureAEST,ArrivalAEST
Meekatharra,-26.6110138,118.5459084,FD629,15/7/2022,Meekatharra (MKR / YMEK),Jandakot (JAD / YPJT),06:13:00,07:11:00
Meekatharra,-26.6110138,118.5459084,FD629,5/7/2022,Meekatharra (MKR / YMEK),Jandakot (JAD / YPJT),01:19:00,02:17:00
Meekatharra,-26.6110138,118.5459084,FD619,5/7/2022,Meekatharra (MKR / YMEK),Shark Bay (MJK / YSHK),18:58:00,19:55:00
Meekatharra,-26.6110138,118.5459084,FD619,12/7/2022,Meekatharra (MKR / YMEK),Newman (ZNE / YNWN),20:53:00,21:50:00
Meekatharra,-26.6110138,118.5459084,FD619,10/7/2022,Meekatharra (MKR / YMEK),Jandakot (JAD / YPJT),23:09:00,00:07:00
Meekatharra,-26.6110138,118.5459084,FD617,6/7/2022,Meekatharra (MKR / YMEK),Jandakot (JAD / YPJT),11:59:00,12:57:00
Meekatharra,-26.6110138,118.5459084,FD619,8/7/2022,Meekatharra (MKR / YMEK),Geraldton (GET / YGEL),17:05:00,18:02:00
Meekatharra,-26.6110138,118.5459084,FD617,4/7/2022,Meekatharra (MKR / YMEK),Jandakot (JAD / YPJT),14:46:00,15:44:00
Meekatharra,-26.6110138,118.5459084,FD619,11/7/2022,Meekatharra (MKR / YMEK),Geraldton (GET / YGEL),13:56:00,14:53:00
Meekatharra,-26.6110138,118.5459084,FD607,18/7/2022,Meekatharra (MKR / YMEK),Mount Keith (WME / YMNE),18:44:00,19:41:00
Meekatharra,-26.6110138,118.5459084,FD619,13/7/2022,Meekatharra (MKR / YMEK),Paraburdoo (YPBO),00:39:00,01:36:00
Meekatharra,-26.6110138,118.5459084,FD602,18/7/2022,Meekatharra (MKR / YMEK),RAAF Learmonth (LEA / YPLM),18:08:00,19:06:00
Meekatharra,-26.6110138,118.5459084,FD617,5/7/2022,Meekatharra (MKR / YMEK),Newman (ZNE / YNWN),09:42:00,10:39:00
Meekatharra,-26.6110138,118.5459084,FD619,9/7/2022,Meekatharra (MKR / YMEK),Newman (ZNE / YNWN),22:17:00,23:14:00
Meekatharra,-26.6110138,118.5459084,FD602,16/7/2022,Meekatharra (MKR / YMEK),Giles (YGLS),11:36:00,12:34:00
Meekatharra,-26.6110138,118.5459084,FD619,6/7/2022,Meekatharra (MKR / YMEK),Carnarvon (CVQ / YCAR),12:35:00,13:33:00
Meekatharra,-26.6110138,118.5459084,FD629,14/7/2022,Meekatharra (MKR / YMEK),Broome (BME / YBRM),13:51:00,14:49:00
Meekatharra,-26.6110138,118.5459084,FD602,15/7/2022,Meekatharra (MKR / YMEK),Geraldton (GET / YGEL),16:09:00,17:06:00
Meekatharra,-26.6110138,118.5459084,FD619,7/7/2022,Meekatharra (MKR / YMEK),Wiluna (WUN / YWLU),11:40:00,12:37:00
Meekatharra,-26.6110138,118.5459084,FD619,12/7/2022,Meekatharra (MKR / YMEK),Shark Bay (MJK / YSHK),09:10:00,10:08:00
Richmond,-37.818751,145.0016709,FD423,5/7/2022,Richmond (RCM / YRMD),Townsville (TSV / YBTL),09:38:00,11:00:00
Rockhampton,-23.3728683,150.475548,FD427,10/7/2022,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),01:14:00,02:42:00
Rockhampton,-23.3728683,150.475548,FD425,6/7/2022,Rockhampton (ROK / YBRK),Hervey Bay (HVB / YHBA),21:26:00,22:50:00
Rockhampton,-23.3728683,150.475548,FD449,4/7/2022,Rockhampton (ROK / YBRK),Gladstone (GLT / YGLA),21:02:00,22:24:00
Rockhampton,-23.3728683,150.475548,FD489,8/7/2022,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),19:13:00,20:40:00
Rockhampton,-23.3728683,150.475548,FD449,15/7/2022,Rockhampton (ROK / YBRK),Emerald (EMD / YEML),21:52:00,23:15:00
Rockhampton,-23.3728683,150.475548,FD456,11/7/2022,Rockhampton (ROK / YBRK),Gayndah (GAH / YGAY),13:26:00,14:51:00
Rockhampton,-23.3728683,150.475548,FD449,7/7/2022,Rockhampton (ROK / YBRK),Emerald (EMD / YEML),13:47:00,15:12:00
Rockhampton,-23.3728683,150.475548,FD449,4/7/2022,Rockhampton (ROK / YBRK),Mackay (MKY / YBMK),20:45:00,22:12:00
Rockhampton,-23.3728683,150.475548,FD449,6/7/2022,Rockhampton (ROK / YBRK),Gladstone (GLT / YGLA),23:46:00,01:08:00
Rockhampton,-23.3728683,150.475548,FD449,9/7/2022,Rockhampton (ROK / YBRK),Emerald (EMD / YEML),14:42:00,16:06:00
Rockhampton,-23.3728683,150.475548,FD449,9/7/2022,Rockhampton (ROK / YBRK),Townsville (TSV / YBTL),11:22:00,12:52:00
Rockhampton,-23.3728683,150.475548,FD478,4/7/2022,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),08:31:00,09:58:00
Rockhampton,-23.3728683,150.475548,FD449,12/7/2022,Rockhampton (ROK / YBRK),Emerald (EMD / YEML),19:57:00,21:21:00
Rockhampton,-23.3728683,150.475548,FD489,5/7/2022,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),21:11:00,22:38:00
Rockhampton,-23.3728683,150.475548,FD489,11/7/2022,Rockhampton (ROK / YBRK),Cairns (CNS / YBCS),17:51:00,19:21:00
Rockhampton,-23.3728683,150.475548,FD456,11/7/2022,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),01:12:00,02:39:00
Rockhampton,-23.3728683,150.475548,FD456,14/7/2022,Rockhampton (ROK / YBRK),Maroochydore/Sunshine Coast (MCY / YBSU),13:00:00,14:28:00
Rockhampton,-23.3728683,150.475548,FD467,7/7/2022,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),04:10:00,05:37:00
Rockhampton,-23.3728683,150.475548,FD449,11/7/2022,Rockhampton (ROK / YBRK),Bundaberg (BDB / YBUD),14:42:00,16:06:00
Rockhampton,-23.3728683,150.475548,FD449,8/7/2022,Rockhampton (ROK / YBRK),Blackall (BKQ / YBCK),18:14:00,19:43:00
Rockhampton,-23.3728683,150.475548,FD456,10/7/2022,Rockhampton (ROK / YBRK),Longreach (YLRE),13:35:00,15:05:00
Rockhampton,-23.3728683,150.475548,FD456,15/7/2022,Rockhampton (ROK / YBRK),Kingaroy (KGY / YKRY),16:25:00,17:51:00
Rockhampton,-23.3728683,150.475548,FD478,16/7/2022,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),20:11:00,21:38:00
Rockhampton,-23.3728683,150.475548,FD467,6/7/2022,Rockhampton (ROK / YBRK),Maroochydore/Sunshine Coast (MCY / YBSU),23:51:00,01:18:00
Rockhampton,-23.3728683,150.475548,FD449,13/7/2022,Rockhampton (ROK / YBRK),Bundaberg (BDB / YBUD),00:56:00,02:20:00
Rockhampton,-23.3728683,150.475548,FD478,8/7/2022,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),17:04:00,18:32:00
Rockhampton,-23.3728683,150.475548,FD478,12/7/2022,Rockhampton (ROK / YBRK),Barcaldine (BCI / YBAR),19:22:00,20:51:00
Rockhampton,-23.3728683,150.475548,FD478,17/7/2022,Rockhampton (ROK / YBRK),Thangool (THG / YTNG),19:41:00,21:04:00
Rockhampton,-23.3728683,150.475548,FD489,6/7/2022,Rockhampton (ROK / YBRK),Mackay (MKY / YBMK),16:25:00,17:50:00
Rockhampton,-23.3728683,150.475548,FD478,15/7/2022,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),14:15:00,15:43:00
Rockhampton,-23.3728683,150.475548,FD456,8/7/2022,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),13:39:00,15:06:00
Rockhampton,-23.3728683,150.475548,FD427,17/7/2022,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),00:48:00,02:15:00
Rockhampton,-23.3728683,150.475548,FD456,9/7/2022,Rockhampton (ROK / YBRK),Roma (RMA / YROM),11:16:00,12:42:00
Rockhampton,-23.3728683,150.475548,FD425,16/7/2022,Rockhampton (ROK / YBRK),Alpha (ABH / YAPH),17:10:00,18:36:00
Rockhampton,-23.3728683,150.475548,FD456,11/7/2022,Rockhampton (ROK / YBRK),Hervey Bay (HVB / YHBA),19:40:00,21:05:00
Rockhampton,-23.3728683,150.475548,FD478,13/7/2022,Rockhampton (ROK / YBRK),Longreach (YLRE),16:08:00,17:38:00
Rockhampton,-23.3728683,150.475548,FD449,11/7/2022,Rockhampton (ROK / YBRK),Theodore (YTDR),00:26:00,01:49:00
Rockhampton,-23.3728683,150.475548,FD456,17/7/2022,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),08:23:00,09:52:00
Rockhampton,-23.3728683,150.475548,FD425,5/7/2022,Rockhampton (ROK / YBRK),Bundaberg (BDB / YBUD),10:05:00,11:28:00
Rockhampton,-23.3728683,150.475548,FD425,17/7/2022,Rockhampton (ROK / YBRK),Bundaberg (BDB / YBUD),16:27:00,17:52:00
Rockhampton,-23.3728683,150.475548,FD425,14/7/2022,Rockhampton (ROK / YBRK),Bundaberg (BDB / YBUD),17:47:00,19:11:00
Rockhampton,-23.3728683,150.475548,FD467,14/7/2022,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),13:42:00,15:11:00
Rockhampton,-23.3728683,150.475548,FD449,8/7/2022,Rockhampton (ROK / YBRK),Gladstone (GLT / YGLA),14:35:00,15:57:00
Rockhampton,-23.3728683,150.475548,FD449,15/7/2022,Rockhampton (ROK / YBRK),Dysart (DYA / YDYS),11:18:00,12:42:00
Rockhampton,-23.3728683,150.475548,FD456,10/7/2022,Rockhampton (ROK / YBRK),Longreach (YLRE),15:35:00,17:05:00
Rockhampton,-23.3728683,150.475548,FD449,17/7/2022,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),09:18:00,10:45:00
Rockhampton,-23.3728683,150.475548,FD456,6/7/2022,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),14:41:00,16:09:00
Rockhampton,-23.3728683,150.475548,FD449,5/7/2022,Rockhampton (ROK / YBRK),Gladstone (GLT / YGLA),22:51:00,00:13:00
Rockhampton,-23.3728683,150.475548,FD425,11/7/2022,Rockhampton (ROK / YBRK),Bundaberg (BDB / YBUD),08:31:00,09:55:00
Rockhampton,-23.3728683,150.475548,FD456,5/7/2022,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),11:38:00,13:05:00
Rockhampton,-23.3728683,150.475548,FD449,4/7/2022,Rockhampton (ROK / YBRK),Rockhampton (ROK / YBRK),16:57:00,18:25:00
Rockhampton,-23.3728683,150.475548,FD449,10/7/2022,Rockhampton (ROK / YBRK),Blackall (BKQ / YBCK),17:03:00,18:32:00
Rockhampton,-23.3728683,150.475548,FD489,6/7/2022,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),00:05:00,01:33:00
Rockhampton,-23.3728683,150.475548,FD456,12/7/2022,Rockhampton (ROK / YBRK),Emerald (EMD / YEML),19:01:00,20:25:00
Rockhampton,-23.3728683,150.475548,FD489,5/7/2022,Rockhampton (ROK / YBRK),Gladstone (GLT / YGLA),13:57:00,15:19:00
Rockhampton,-23.3728683,150.475548,FD449,7/7/2022,Rockhampton (ROK / YBRK),Maryborough (MBH / YMYB),12:35:00,14:00:00
Rockhampton,-23.3728683,150.475548,FD456,16/7/2022,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),18:00:00,19:29:00
Rockhampton,-23.3728683,150.475548,FD478,17/7/2022,Rockhampton (ROK / YBRK),Kingaroy (KGY / YKRY),10:35:00,12:01:00
Rockhampton,-23.3728683,150.475548,FD449,17/7/2022,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),16:12:00,17:40:00
Rockhampton,-23.3728683,150.475548,FD478,14/7/2022,Rockhampton (ROK / YBRK),Emerald (EMD / YEML),15:57:00,17:21:00
Rockhampton,-23.3728683,150.475548,FD478,13/7/2022,Rockhampton (ROK / YBRK),Blackall (BKQ / YBCK),12:24:00,13:54:00
Rockhampton,-23.3728683,150.475548,FD456,5/7/2022,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),11:34:00,13:02:00
Rockhampton,-23.3728683,150.475548,FD449,14/7/2022,Rockhampton (ROK / YBRK),Bundaberg (BDB / YBUD),14:27:00,15:52:00
Rockhampton,-23.3728683,150.475548,FD478,14/7/2022,Rockhampton (ROK / YBRK),Moura (YMOU),15:28:00,16:51:00
Rockhampton,-23.3728683,150.475548,FD467,15/7/2022,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),01:34:00,03:04:00
Rockhampton,-23.3728683,150.475548,FD489,7/7/2022,Rockhampton (ROK / YBRK),Gladstone (GLT / YGLA),17:08:00,18:30:00
Rockhampton,-23.3728683,150.475548,FD478,6/7/2022,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),13:59:00,15:27:00
Roma,-26.5439832,148.7792139,FD456,11/7/2022,Roma (RMA / YROM),Brisbane (BNE / YBBN),11:37:00,13:07:00
Roma,-26.5439832,148.7792139,FD493,17/7/2022,Roma (RMA / YROM),Kingaroy (KGY / YKRY),13:53:00,15:23:00
Roma,-26.5439832,148.7792139,FD456,7/7/2022,Roma (RMA / YROM),Mitchell (YMIT),17:51:00,19:21:00
Roma,-26.5439832,148.7792139,FD456,9/7/2022,Roma (RMA / YROM),Longreach (YLRE),20:51:00,22:21:00
Roma,-26.5439832,148.7792139,FD489,8/7/2022,Roma (RMA / YROM),Toowoomba (YTWB),09:46:00,11:16:00
Roma,-26.5439832,148.7792139,FD467,15/7/2022,Roma (RMA / YROM),Toowoomba (YTWB),13:53:00,15:23:00
Roma,-26.5439832,148.7792139,FD478,5/7/2022,Roma (RMA / YROM),Brisbane (BNE / YBBN),15:51:00,17:21:00
Roma,-26.5439832,148.7792139,FD456,4/7/2022,Roma (RMA / YROM),Brisbane (BNE / YBBN),20:00:00,21:30:00
Roma,-26.5439832,148.7792139,FD493,7/7/2022,Roma (RMA / YROM),Thargomindah (XTG / YTGM),20:51:00,22:21:00
Tamworth,-31.0844541,150.8483738,AM273,18/7/2022,Tamworth (TMW / YSTW),Coffs Harbour (YCFS),16:15:00,17:52:00
Tamworth,-31.0844541,150.8483738,AM273,6/7/2022,Tamworth (TMW / YSTW),Newcastle-Williamtown Airport / RAAF (NTL / YWLM),12:05:00,13:43:00
Tamworth,-31.0844541,150.8483738,AM273,11/7/2022,Tamworth (TMW / YSTW),Newcastle-Williamtown Airport / RAAF (NTL / YWLM),13:42:00,15:20:00
Tamworth,-31.0844541,150.8483738,AM273,9/7/2022,Tamworth (TMW / YSTW),Newcastle-Williamtown Airport / RAAF (NTL / YWLM),14:47:00,16:24:00
Tamworth,-31.0844541,150.8483738,AM273,10/7/2022,Tamworth (TMW / YSTW),Coffs Harbour (YCFS),18:16:00,19:54:00
Tamworth,-31.0844541,150.8483738,AM273,7/7/2022,Tamworth (TMW / YSTW),Newcastle-Williamtown Airport / RAAF (NTL / YWLM),11:40:00,13:17:00
Tamworth,-31.0844541,150.8483738,AM273,6/7/2022,Tamworth (TMW / YSTW),Newcastle-Williamtown Airport / RAAF (NTL / YWLM),19:37:00,21:15:00
Townsville,-19.2529253,146.7730751,FD480,13/7/2022,Townsville (TSV / YBTL),Mount Isa (ISA / YBMA),16:45:00,18:51:00
Townsville,-19.2529253,146.7730751,FD480,7/7/2022,Townsville (TSV / YBTL),Mackay (MKY / YBMK),01:25:00,03:16:00
Townsville,-19.2529253,146.7730751,FD480,6/7/2022,Townsville (TSV / YBTL),Cairns (CNS / YBCS),22:44:00,00:39:00
Townsville,-19.2529253,146.7730751,FD480,6/7/2022,Townsville (TSV / YBTL),Winton (WIN / YWTN),10:06:00,12:04:00
Townsville,-19.2529253,146.7730751,FD480,5/7/2022,Townsville (TSV / YBTL),Mackay (MKY / YBMK),12:57:00,14:47:00
Townsville,-19.2529253,146.7730751,FD423,11/7/2022,Townsville (TSV / YBTL),Horn Island (YHID),01:16:00,03:29:00
Townsville,-19.2529253,146.7730751,FD480,14/7/2022,Townsville (TSV / YBTL),Mackay (MKY / YBMK),07:48:00,09:40:00
Townsville,-19.2529253,146.7730751,FD416,4/7/2022,Townsville (TSV / YBTL),Normanton (YNTN),12:56:00,14:56:00
Townsville,-19.2529253,146.7730751,FD423,17/7/2022,Townsville (TSV / YBTL),Proserpine / Whitsunday Coast (PPP / YBPN),17:21:00,19:11:00
Townsville,-19.2529253,146.7730751,FD480,9/7/2022,Townsville (TSV / YBTL),Cairns (CNS / YBCS),15:47:00,17:39:00
Townsville,-19.2529253,146.7730751,FD423,17/7/2022,Townsville (TSV / YBTL),Charters Towers (CXT / YCHT),23:31:00,01:20:00
Townsville,-19.2529253,146.7730751,FD449,9/7/2022,Townsville (TSV / YBTL),Rockhampton (ROK / YBRK),12:44:00,14:42:00
Townsville,-19.2529253,146.7730751,FD423,10/7/2022,Townsville (TSV / YBTL),Moranbah (MOV / YMRB),09:58:00,11:53:00
Townsville,-19.2529253,146.7730751,FD480,10/7/2022,Townsville (TSV / YBTL),Mackay (MKY / YBMK),11:02:00,12:53:00
Townsville,-19.2529253,146.7730751,FD480,10/7/2022,Townsville (TSV / YBTL),Cooktown (CTN / YCKN),20:22:00,22:19:00
Townsville,-19.2529253,146.7730751,FD423,18/7/2022,Townsville (TSV / YBTL),Hughenden (HGD / YHUG),09:25:00,11:18:00
Townsville,-19.2529253,146.7730751,FD423,18/7/2022,Townsville (TSV / YBTL),Cairns (CNS / YBCS),00:26:00,02:20:00
Townsville,-19.2529253,146.7730751,FD480,7/7/2022,Townsville (TSV / YBTL),Dysart (DYA / YDYS),16:17:00,18:12:00
Townsville,-19.2529253,146.7730751,FD480,12/7/2022,Townsville (TSV / YBTL),Cloncurry (CNJ / YCCY),16:58:00,19:01:00
Townsville,-19.2529253,146.7730751,FD423,13/7/2022,Townsville (TSV / YBTL),Cairns (CNS / YBCS),22:44:00,00:39:00
Townsville,-19.2529253,146.7730751,FD423,17/7/2022,Townsville (TSV / YBTL),Hughenden (HGD / YHUG),12:08:00,13:59:00
Townsville,-19.2529253,146.7730751,FD423,12/7/2022,Townsville (TSV / YBTL),Horn Island (YHID),05:59:00,08:11:00
Townsville,-19.2529253,146.7730751,FD423,5/7/2022,Townsville (TSV / YBTL),Richmond (RCM / YRMD),19:03:00,20:59:00
Townsville,-19.2529253,146.7730751,FD423,11/7/2022,Townsville (TSV / YBTL),Normanton (YNTN),12:12:00,14:11:00
Townsville,-19.2529253,146.7730751,FD423,15/7/2022,Townsville (TSV / YBTL),Mackay (MKY / YBMK),11:22:00,13:14:00
Townsville,-19.2529253,146.7730751,FD480,12/7/2022,Townsville (TSV / YBTL),Clermont (CMQ / YCMT),20:38:00,22:34:00
Townsville,-19.2529253,146.7730751,FD423,14/7/2022,Townsville (TSV / YBTL),Normanton (YNTN),01:23:00,03:23:00
Townsville,-19.2529253,146.7730751,FD423,6/7/2022,Townsville (TSV / YBTL),Mount Isa (ISA / YBMA),00:17:00,02:22:00
Townsville,-19.2529253,146.7730751,FD480,15/7/2022,Townsville (TSV / YBTL),Innisfail (YIFL),14:58:00,16:48:00
Townsville,-19.2529253,146.7730751,FD416,15/7/2022,Townsville (TSV / YBTL),Mount Isa (ISA / YBMA),15:08:00,17:13:00
Townsville,-19.2529253,146.7730751,FD480,11/7/2022,Townsville (TSV / YBTL),Cairns (CNS / YBCS),03:12:00,05:04:00
Townsville,-19.2529253,146.7730751,FD423,15/7/2022,Townsville (TSV / YBTL),Cairns (CNS / YBCS),10:05:00,11:58:00
Townsville,-19.2529253,146.7730751,FD423,10/7/2022,Townsville (TSV / YBTL),Brisbane (BNE / YBBN),00:10:00,02:22:00
Townsville,-19.2529253,146.7730751,FD480,8/7/2022,Townsville (TSV / YBTL),Bowen (ZBO / YBWN),13:49:00,15:38:00
Townsville,-19.2529253,146.7730751,FD480,13/7/2022,Townsville (TSV / YBTL),Mareeba (MRG / YMBA),11:01:00,12:51:00
Townsville,-19.2529253,146.7730751,FD480,9/7/2022,Townsville (TSV / YBTL),Mount Isa (ISA / YBMA),11:53:00,14:00:00
Townsville,-19.2529253,146.7730751,FD480,16/7/2022,Townsville (TSV / YBTL),Mount Isa (ISA / YBMA),23:31:00,01:36:00
Townsville,-19.2529253,146.7730751,FD480,8/7/2022,Townsville (TSV / YBTL),Mount Isa (ISA / YBMA),14:08:00,16:17:00
Townsville,-19.2529253,146.7730751,FD480,5/7/2022,Townsville (TSV / YBTL),Mackay (MKY / YBMK),03:08:00,04:58:00
Townsville,-19.2529253,146.7730751,FD480,6/7/2022,Townsville (TSV / YBTL),Cairns (CNS / YBCS),11:04:00,12:57:00
Townsville,-19.2529253,146.7730751,FD416,16/7/2022,Townsville (TSV / YBTL),Osborne Mine (YOSB),11:17:00,13:18:00
Townsville,-19.2529253,146.7730751,FD480,5/7/2022,Townsville (TSV / YBTL),Hughenden (HGD / YHUG),20:51:00,22:46:00
Townsville,-19.2529253,146.7730751,FD423,13/7/2022,Townsville (TSV / YBTL),Moranbah (MOV / YMRB),12:33:00,14:26:00
Townsville,-19.2529253,146.7730751,FD489,15/7/2022,Townsville (TSV / YBTL),Cairns (CNS / YBCS),11:45:00,13:39:00
Townsville,-19.2529253,146.7730751,FD480,7/7/2022,Townsville (TSV / YBTL),Winton (WIN / YWTN),21:23:00,23:21:00
Townsville,-19.2529253,146.7730751,FD423,15/7/2022,Townsville (TSV / YBTL),Cairns (CNS / YBCS),16:41:00,18:33:00
Townsville,-19.2529253,146.7730751,FD423,10/7/2022,Townsville (TSV / YBTL),Cairns (CNS / YBCS),00:28:00,02:19:00
Townsville,-19.2529253,146.7730751,FD416,11/7/2022,Townsville (TSV / YBTL),Mount Isa (ISA / YBMA),09:44:00,11:54:00
Townsville,-19.2529253,146.7730751,FD416,4/7/2022,Townsville (TSV / YBTL),Mount Isa (ISA / YBMA),13:08:00,15:13:00
Townsville,-19.2529253,146.7730751,FD423,16/7/2022,Townsville (TSV / YBTL),Mount Isa (ISA / YBMA),01:07:00,03:19:00
Townsville,-19.2529253,146.7730751,FD423,14/7/2022,Townsville (TSV / YBTL),Mount Isa (ISA / YBMA),08:14:00,10:26:00
Townsville,-19.2529253,146.7730751,FD423,16/7/2022,Townsville (TSV / YBTL),Mount Isa (ISA / YBMA),02:10:00,04:16:00
Townsville,-19.2529253,146.7730751,FD423,17/7/2022,Townsville (TSV / YBTL),Cairns (CNS / YBCS),03:34:00,05:29:00
Townsville,-19.2529253,146.7730751,FD423,7/7/2022,Townsville (TSV / YBTL),Cairns (CNS / YBCS),14:58:00,16:50:00
Townsville,-19.2529253,146.7730751,FD423,12/7/2022,Townsville (TSV / YBTL),Cooktown (CTN / YCKN),12:41:00,14:38:00
Townsville,-19.2529253,146.7730751,FD423,15/7/2022,Townsville (TSV / YBTL),Cairns (CNS / YBCS),06:22:00,08:15:00
Townsville,-19.2529253,146.7730751,FD480,17/7/2022,Townsville (TSV / YBTL),Mount Isa (ISA / YBMA),05:19:00,07:23:00
Townsville,-19.2529253,146.7730751,FD480,8/7/2022,Townsville (TSV / YBTL),Mackay (MKY / YBMK),00:45:00,02:36:00
Townsville,-19.2529253,146.7730751,FD416,5/7/2022,Townsville (TSV / YBTL),Mount Isa (ISA / YBMA),10:13:00,12:25:00
Townsville,-19.2529253,146.7730751,FD480,14/7/2022,Townsville (TSV / YBTL),Mackay (MKY / YBMK),13:04:00,14:56:00
